Rank,Rating,Title,Ratings,Variance,Confidences,URL’s,Review Title,Review Text,Decision,Area Chair’s Comment
1253,4,Better Accuracy with Quantified Privacy: Representations Learned via Reconstructive Adversarial Network,"4,5,3",0.82,"4,4,4",https://openreview.net/forum?id=BJesDsA9t7,,,,
1254,4,Decoupling feature extraction from policy learning: assessing benefits of state representation learning in goal based robotics,"5,3,4",0.82,"4,4,4",https://openreview.net/forum?id=Hkl-di09FQ,,,,
1255,4,Constrained Bayesian Optimization for Automatic Chemical Design,"3,4,5",0.82,"4,3,4",https://openreview.net/forum?id=HJMXTsCqYQ,,,,
1256,4,Deep processing of structured data,"4,4,4",0,"3,4,3",https://openreview.net/forum?id=Hke8Do0cF7,,,,
1257,4,Learning to Search Efficient DenseNet with Layer-wise Pruning,"4,4,4",0,"5,4,4",https://openreview.net/forum?id=r1fWmnR5tm,,,,
1258,4,A Multi-modal one-class generative adversarial network for anomaly detection in manufacturing,"3,4,5",0.82,"4,5,4",https://openreview.net/forum?id=HJl1ujCct7,,,,
1259,4,REVISTING NEGATIVE TRANSFER USING ADVERSARIAL LEARNING,"4,2,6",1.63,"4,4,4",https://openreview.net/forum?id=HJgJS30qtm,,,,
1260,4,Exploration by Uncertainty in Reward Space,"5,5,3",0.94,"3,2,5",https://openreview.net/forum?id=Sye2doC9tX,,,,
1261,4,Uncertainty-guided Lifelong Learning in Bayesian Networks,"4,4,4",0,"4,4,4",https://openreview.net/forum?id=SJMBM2RqKQ,,,,
1262,4,Graph Generation via Scattering,"4,4,4",0,"4,3,4",https://openreview.net/forum?id=HyxSBh09t7,,,,
1263,4,Variation Network: Learning High-level Attributes for Controlled Input Manipulation,"3,6,4",1.25,"4,2,3",https://openreview.net/forum?id=ryfaViR9YX,,,,
1264,4,Relational Graph Attention Networks,"4,4,4",0,"4,5,5",https://openreview.net/forum?id=Bklzkh0qFm,,,,
1265,4,DEEP ADVERSARIAL FORWARD MODEL,"4,4,4",0,"5,5,4",https://openreview.net/forum?id=SkGH2oRcYX,,,,
1266,4,Ain't Nobody Got Time for Coding: Structure-Aware Program Synthesis from Natural Language,"4,4,4",0,"4,3,5",https://openreview.net/forum?id=BJe-Sn0ctm,,,,
1267,4,On the Trajectory of Stochastic Gradient Descent in the Information Plane,"4,6,2",1.63,"3,4,4",https://openreview.net/forum?id=SkMON20ctX,,,,
1268,4,Learning from Noisy Demonstration Sets via Meta-Learned Suitability Assessor,"4,4,4",0,"4,4,3",https://openreview.net/forum?id=rkxkHnA5tX,,,,
1269,4,Hyper-Regularization: An Adaptive Choice for the Learning Rate in Gradient Descent,"4,4,4",0,"5,4,4",https://openreview.net/forum?id=S1e_ssC5F7,,,,
1270,4,microGAN: Promoting Variety through Microbatch Discrimination,"3,3,6",1.41,"3,3,3",https://openreview.net/forum?id=BklMYjC9FQ,,,,
1271,4,Prob2Vec: Mathematical Semantic Embedding for Problem Retrieval in Adaptive Tutoring,"3,5,4",0.82,"3,3,4",https://openreview.net/forum?id=SJl8gnAqtX,,,,
1272,4,Mol-CycleGAN - a generative model for molecular optimization,"4,4,4",0,"5,4,3",https://openreview.net/forum?id=BklKFo09YX,,,,
1273,4,Assumption Questioning: Latent Copying and Reward Exploitation in Question Generation,"4,3,5",0.82,"4,4,4",https://openreview.net/forum?id=r1lM_sA5Fm,,,,
1274,4,Language Modeling with Graph Temporal Convolutional Networks,"4,4,4",0,"5,3,5",https://openreview.net/forum?id=HJlYzhR9tm,,,,
1275,4,Differentially Private Federated Learning: A Client Level Perspective,"4,4,4",0,"4,3,4",https://openreview.net/forum?id=SkVRTj0cYQ,,,,
1276,4,ChainGAN: A sequential approach to GANs,"4,4,4",0,"4,4,4",https://openreview.net/forum?id=r1gVqsA9tQ,,,,
1277,4,Accidental exploration through value predictors,"4,5,3",0.82,"4,4,4",https://openreview.net/forum?id=S1llBiR5YX,,,,
1278,4,Towards More Theoretically-Grounded Particle Optimization Sampling for Deep Learning,"5,4,3",0.82,"4,3,4",https://openreview.net/forum?id=r1espiA9YQ,,,,
1279,4,Modular Deep Probabilistic Programming,"3,4,5",0.82,"3,4,3",https://openreview.net/forum?id=B1xnPsA5KX,,,,
1280,4,Constraining Action Sequences with Formal Languages for Deep Reinforcement Learning,"5,3,4",0.82,"4,4,3",https://openreview.net/forum?id=ByezgnA5tm,,,,
1281,4,EXPLORATION OF EFFICIENT ON-DEVICE ACOUSTIC MODELING WITH NEURAL NETWORKS,"4,4,4",0,"5,4,4",https://openreview.net/forum?id=BJleciCcKQ,,,,
1282,4,Unsupervised Exploration with Deep Model-Based Reinforcement Learning,"4,4,4",0,"4,3,4",https://openreview.net/forum?id=B1xU4nAqK7,,,,
1283,3.93,Overlapping Community Detection with Graph Neural Networks,"5,3,4",0.82,"4,5,5",https://openreview.net/forum?id=HklQxnC5tX,,,,
1284,3.93,Understanding Opportunities for Efficiency in Single-image Super Resolution Networks,"4,5,3",0.82,"5,4,5",https://openreview.net/forum?id=BkgGmh09FQ,,,,
1285,3.92,The wisdom of the crowd: reliable deep reinforcement learning through ensembles of Q-functions,"4,5,3",0.82,"5,3,4",https://openreview.net/forum?id=H1gupiC5KQ,,,,
1286,3.92,Polar Prototype Networks,"5,3,4",0.82,"3,4,5",https://openreview.net/forum?id=Syx4_iCqKQ,,,,
1287,3.92,LEARNING ADVERSARIAL EXAMPLES WITH RIEMANNIAN GEOMETRY,"6,4,3",1.25,"2,5,5",https://openreview.net/forum?id=H1lADsCcFQ,,,,
1288,3.92,Neural Regression Tree,"5,3,4",0.82,"3,4,5",https://openreview.net/forum?id=H1lFZnR5YX,,,,
1289,3.92,Empirically Characterizing Overparameterization Impact on Convergence,"5,4,3",0.82,"3,5,4",https://openreview.net/forum?id=S1lPShAqFm,,,,
1290,3.92,Dual Importance Weight GAN,"4,3,5",0.82,"4,5,4",https://openreview.net/forum?id=rkl5CjC9Fm,,,,
1291,3.92,Deepström Networks,"4,5,3",0.82,"4,4,5",https://openreview.net/forum?id=BJlSQnR5t7,,,,
1292,3.92,On the Selection of Initialization and Activation Function for Deep Neural Networks,"3,4,5",0.82,"5,4,4",https://openreview.net/forum?id=H1lJws05K7,,,,
1293,3.92,Learning Representations in Model-Free Hierarchical Reinforcement Learning,"5,4,3",0.82,"4,4,5",https://openreview.net/forum?id=S1gDCiCqtQ,,,,
1294,3.92,Modeling Dynamics of Biological Systems with Deep Generative Neural Networks,"6,4,3",1.25,"2,5,5",https://openreview.net/forum?id=S1gARiAcFm,,,,
1295,3.92,Locally Linear Unsupervised Feature Selection,"4,6,3",1.25,"5,2,5",https://openreview.net/forum?id=ByxF-nAqYX,,,,
1296,3.91,PA-GAN: Improving GAN Training by Progressive Augmentation,"4,3,5",0.82,"2,5,4",https://openreview.net/forum?id=ByeNFoRcK7,,,,
1297,3.91,MERCI: A NEW METRIC TO EVALUATE THE CORRELATION BETWEEN PREDICTIVE UNCERTAINTY AND TRUE ERROR,"4,5,3",0.82,"4,3,4",https://openreview.net/forum?id=ryG8UsR5t7,,,,
1298,3.91,Mental Fatigue Monitoring using Brain Dynamics Preferences,"7,4,2",2.05,"3,3,5",https://openreview.net/forum?id=B1l9qsA5KQ,,,,
1299,3.91,q-Neurons: Neuron Activations based on Stochastic Jackson's Derivative Operators,"6,2,5",1.7,"3,5,3",https://openreview.net/forum?id=r1xkIjA9tX,,,,
1300,3.91,Overfitting Detection of Deep Neural Networks without a Hold Out Set,"4,5,3",0.82,"4,3,4",https://openreview.net/forum?id=B1lKtjA9FQ,,,,
1301,3.91,"Look Ma, No GANs! Image Transformation with ModifAE","3,4,5",0.82,"4,4,3",https://openreview.net/forum?id=B1ethsR9Ym,,,,
1302,3.9,Morpho-MNIST: Quantitative Assessment and Diagnostics for Representation Learning,"3,5,4",0.82,"4,3,3",https://openreview.net/forum?id=r1esnoAqt7,,,,
1303,3.9,In search of theoretically grounded pruning,"4,3,5",0.82,"3,4,3",https://openreview.net/forum?id=SkfQAiA9YX,,,,
1304,3.9,Layerwise Recurrent Autoencoder for General Real-world Traffic Flow Forecasting,"4,5,3",0.82,"3,3,4",https://openreview.net/forum?id=ryzfcoR5YQ,,,,
1305,3.9,Evaluating GANs via Duality,"4,3,5",0.82,"3,4,3",https://openreview.net/forum?id=Syeben09FQ,,,,
1306,3.89,Functional Bayesian Neural Networks for Model Uncertainty Quantification,"3,4,5",0.82,"3,4,2",https://openreview.net/forum?id=SJxFN3RcFX,,,,
1307,3.85,LSH Microbatches for Stochastic Gradients: Value in Rearrangement,"4,4,3,4",0.43,"3,4,2,4",https://openreview.net/forum?id=r1erRoCqtX,,,,
1308,3.85,Generalized Capsule Networks with Trainable Routing Procedure,"5,3,4",0.82,"3,5,5",https://openreview.net/forum?id=HylKJhCcKm,,,,
1309,3.85,Second-Order Adversarial Attack and Certifiable Robustness,"4,5,3",0.82,"5,3,5",https://openreview.net/forum?id=SyxaYsAqY7,,,,
1310,3.83,DEFactor: Differentiable Edge Factorization-based Probabilistic Graph Generation,"3,5,4",0.82,"5,3,4",https://openreview.net/forum?id=Bygre3R9Fm,,,,
1311,3.83,Robustness and Equivariance of Neural Networks,"3,4,5",0.82,"5,4,3",https://openreview.net/forum?id=Ske25sC9FQ,,,,
1312,3.82,Reinforced Pipeline Optimization: Behaving Optimally with Non-Differentiabilities,"4,5,3",0.82,"5,2,4",https://openreview.net/forum?id=ryM07h0cYX,,,,
1313,3.8,UaiNets: From Unsupervised to Active Deep Anomaly Detection,"4,5,3",0.82,"4,2,4",https://openreview.net/forum?id=HJex0o05F7,,,,
1314,3.8,Using Deep Siamese Neural Networks to Speed up Natural Products Research,"4,3,4",0.47,"4,2,4",https://openreview.net/forum?id=B1ggosR9Ym,,,,
1315,3.8,On Inductive Biases in Deep Reinforcement Learning,"3,3,7",1.89,"4,4,2",https://openreview.net/forum?id=rJgvf3RcFQ,,,,
1316,3.77,RESIDUAL NETWORKS CLASSIFY INPUTS BASED ON THEIR NEURAL TRANSIENT DYNAMICS,"4,2,5",1.25,"4,4,5",https://openreview.net/forum?id=Hkl84iCcFm,,,,
1317,3.77,Optimizing for Generalization in Machine Learning with Cross-Validation Gradients,"5,2,4",1.25,"5,4,4",https://openreview.net/forum?id=rJlMBjAcYX,,,,
1318,3.75,Diminishing Batch Normalization,"4,3,4",0.47,"4,3,5",https://openreview.net/forum?id=SkzK4iC5Ym,,,,
1319,3.75,Controlling Over-generalization and its Effect on Adversarial Examples Detection and Generation,"4,4,3",0.47,"4,5,3",https://openreview.net/forum?id=Skgge3R9FQ,,,,
1320,3.73,Accelerating first order optimization algorithms,"3,4,4",0.47,"3,3,5",https://openreview.net/forum?id=SkgCV205tQ,,,,
1321,3.73,Riemannian Stochastic Gradient Descent for Tensor-Train Recurrent Neural Networks,"4,4,3",0.47,"4,4,3",https://openreview.net/forum?id=B1fPYj0qt7,,,,
1322,3.71,Unsupervised Video-to-Video Translation,"3,4,4",0.47,"4,5,5",https://openreview.net/forum?id=SkgKzh0cY7,,,,
1323,3.7,Learning Latent Semantic Representation from Pre-defined Generative Model,"5,3,4",0.82,"2,5,3",https://openreview.net/forum?id=Hyg1Ls0cKQ,,,,
1324,3.7,Image Score: how to select useful samples,"4,4,3",0.47,"3,4,3",https://openreview.net/forum?id=HJeNIjA5Y7,,,,
1325,3.69,Mixture of Pre-processing Experts Model for Noise Robust Deep Learning on Resource Constrained Platforms,"3,4,4",0.47,"4,5,4",https://openreview.net/forum?id=BygmRoA9YQ,,,,
1326,3.69,RETHINKING SELF-DRIVING : MULTI -TASK KNOWLEDGE FOR BETTER GENERALIZATION AND ACCIDENT EXPLANATION ABILITY,"4,4,3",0.47,"4,5,4",https://openreview.net/forum?id=B14rPj0qY7,,,,
1327,3.69,Graph Learning Network: A Structure Learning Algorithm,"4,3,4",0.47,"5,4,4",https://openreview.net/forum?id=HylRk2A5FQ,,,,
1328,3.69,Optimized Gated Deep Learning Architectures for Sensor Fusion,"4,4,3",0.47,"5,4,4",https://openreview.net/forum?id=Syeil309tX,,,,
1329,3.69,Prior Networks for Detection of Adversarial Attacks,"3,4,4",0.47,"4,4,5",https://openreview.net/forum?id=H1gh_sC9tm,,,,
1330,3.69,Encoding Category Trees Into Word-Embeddings Using Geometric Approach,"4,4,3",0.47,"4,5,4",https://openreview.net/forum?id=rJlWOj0qF7,,,,
1331,3.69,Generating Images from Sounds Using Multimodal Features and GANs,"3,4,4",0.47,"4,4,5",https://openreview.net/forum?id=SJxJtiRqt7,,,,
1332,3.69,Normalization Gradients are Least-squares Residuals,"4,4,3",0.47,"5,4,4",https://openreview.net/forum?id=BkMq0oRqFQ,,,,
1333,3.67,Feature Transformers: A Unified Representation Learning Framework for Lifelong Learning,"4,3,4",0.47,"3,4,5",https://openreview.net/forum?id=BJfvAoC9YQ,,,,
1334,3.67,Feature Attribution As Feature Selection,"4,4,3",0.47,"2,4,3",https://openreview.net/forum?id=H1lS8oA5YQ,,,,
1335,3.67,Adversarially Robust Training through Structured Gradient Regularization,"4,4,3",0.47,"4,4,4",https://openreview.net/forum?id=HyxBpoR5tm,,,,
1336,3.67,Unsupervised one-to-many image translation,"3,4,4",0.47,"4,4,4",https://openreview.net/forum?id=B1GIQhCcYm,,,,
1337,3.67,PCNN: Environment Adaptive Model Without Finetuning,"4,3,4",0.47,"4,4,4",https://openreview.net/forum?id=S1eVe2AqKX,,,,
1338,3.67,A Walk with SGD: How SGD Explores Regions of Deep Network Loss?,"4,4,3",0.47,"5,3,4",https://openreview.net/forum?id=B1l6e3RcF7,,,,
1339,3.67,DelibGAN: Coarse-to-Fine Text Generation via Adversarial Network,"4,3,4",0.47,"4,4,4",https://openreview.net/forum?id=SkMx_iC9K7,,,,
1340,3.64,Radial Basis Feature Transformation to Arm CNNs Against Adversarial Attacks,"4,4,3",0.47,"4,3,4",https://openreview.net/forum?id=Hklgis0cF7,,,,
1341,3.64,Contextual Recurrent Convolutional Model for Robust Visual Learning,"4,3,4",0.47,"4,5,5",https://openreview.net/forum?id=HkzyX3CcFQ,,,,
1342,3.64,Explaining AlphaGo: Interpreting Contextual Effects in Neural Networks,"3,4,4",0.47,"5,4,5",https://openreview.net/forum?id=rJGgFjA9FQ,,,,
1343,3.64,Question Generation using a Scratchpad Encoder,"4,3,4",0.47,"4,5,5",https://openreview.net/forum?id=HklAhi09Y7,,,,
1344,3.64,DynCNN: An Effective Dynamic Architecture on Convolutional Neural Network for Surveillance Videos,"3,4,4",0.47,"4,4,3",https://openreview.net/forum?id=HyVxPsC9tm,,,,
1345,3.64,Learning agents with prioritization and parameter noise in continuous state and action space,"3,4,4",0.47,"4,3,4",https://openreview.net/forum?id=ryGiYoAqt7,,,,
1346,3.64,Efficient Federated Learning via Variational Dropout,"4,4,3",0.47,"4,3,4",https://openreview.net/forum?id=BkeAf2CqY7,,,,
1347,3.64,Modeling Evolution of Language Through Time with Neural Networks,"3,4,4",0.47,"5,5,4",https://openreview.net/forum?id=rylBZ305KQ,,,,
1348,3.64,INTERPRETABLE CONVOLUTIONAL FILTER PRUNING,"4,4,3",0.47,"4,3,4",https://openreview.net/forum?id=BJ4BVhRcYX,,,,
1349,3.62,Text Embeddings for Retrieval from a Large Knowledge Base,"3,3,5",0.94,"4,5,4",https://openreview.net/forum?id=HyleYiC9FX,,,,
1350,3.6,Using Word Embeddings to Explore the Learned Representations of Convolutional Neural Networks,"3,4,4",0.47,"4,4,2",https://openreview.net/forum?id=HJedho0qFX,,,,
1351,3.58,Few-Shot Intent Inference via Meta-Inverse Reinforcement Learning,"3,4,4",0.47,"5,3,4",https://openreview.net/forum?id=SyeLno09Fm,,,,
1352,3.58,GEOMETRIC AUGMENTATION FOR ROBUST NEURAL NETWORK CLASSIFIERS,"4,4,3",0.47,"3,4,5",https://openreview.net/forum?id=BJeapjA5FX,,,,
1353,3.58,Graph Spectral Regularization For Neural Network Interpretability,"4,3,4",0.47,"4,5,3",https://openreview.net/forum?id=B1lnjo05Km,,,,
1354,3.58,Synthnet: Learning synthesizers end-to-end,"4,4,3",0.47,"3,4,5",https://openreview.net/forum?id=H1lUOsA9Fm,,,,
1355,3.58,Hierarchical Attention: What Really Counts in Various NLP Tasks,"4,3,4",0.47,"4,5,3",https://openreview.net/forum?id=B1EjKsRqtQ,,,,
1356,3.58,An Attention-Based Model for Learning Dynamic Interaction Networks,"4,3,4",0.47,"3,5,4",https://openreview.net/forum?id=rJEGwo0cFX,,,,
1357,3.57,GradMix: Multi-source Transfer across Domains and Tasks,"5,3,3",0.94,"4,5,5",https://openreview.net/forum?id=H1xL_iR9Km,,,,
1358,3.57,A fully automated periodicity detection in time series,"3,5,3",0.94,"3,2,2",https://openreview.net/forum?id=HJMCdsC5tX,,,,
1359,3.55,Automatic generation of object shapes with desired functionalities,"5,3,3",0.94,"3,4,4",https://openreview.net/forum?id=B1x0enCcK7,,,,
1360,3.55,DEEP HIERARCHICAL MODEL FOR HIERARCHICAL SELECTIVE CLASSIFICATION AND ZERO SHOT LEARNING,"4,5,2",1.25,"4,3,4",https://openreview.net/forum?id=ByxkCj09Fm,,,,
1361,3.54,Towards the Latent Transcriptome,"4,2,5",1.25,"4,5,4",https://openreview.net/forum?id=B1eKk2CcKm,,,,
1362,3.54,Differentiable Greedy Networks,"5,2,4",1.25,"4,5,4",https://openreview.net/forum?id=r1GaAjRcF7,,,,
1363,3.54,Efficient Exploration through Bayesian Deep Q-Networks,"6,4,4,2",1.41,"2,2,4,5",https://openreview.net/forum?id=B1e7hs05Km,,,,
1364,3.5,Beyond Games: Bringing Exploration to Robots in Real-world,"3,3,5",0.94,"5,4,3",https://openreview.net/forum?id=SkzeJ3A9F7,,,,
1365,3.5,Localized random projections challenge benchmarks for bio-plausible deep learning,"5,3,3",0.94,"3,4,5",https://openreview.net/forum?id=SJeT_oRcY7,,,,
1366,3.5,Fake Sentence Detection as a Training Task for Sentence Encoding,"5,3,3",0.94,"3,4,5",https://openreview.net/forum?id=B1xFVhActm,,,,
1367,3.46,Discrete Structural Planning for Generating Diverse Translations,"2,4,5",1.25,"5,5,3",https://openreview.net/forum?id=SJG1wjRqFQ,,,,
1368,3.42,Neural Distribution Learning for generalized time-to-event prediction,"4,3,3",0.47,"5,4,3",https://openreview.net/forum?id=SyG4RiR5Ym,,,,
1369,3.4,Combining adaptive algorithms and hypergradient method: a performance and robustness study,"3,3,4",0.47,"4,2,4",https://openreview.net/forum?id=rJgSV3AqKQ,,,,
1370,3.4,Latent Transformations for Object View Points Synthesis,"2,4,5",1.25,"4,4,2",https://openreview.net/forum?id=S1g6zn09tm,,,,
1371,3.38,Featurized Bidirectional GAN: Adversarial Defense via Adversarially Learned Semantic Inference,"3,4,3",0.47,"4,5,4",https://openreview.net/forum?id=r1lpx3A9K7,,,,
1372,3.38,Empirical Study of Easy and Hard Examples in CNN Training,"3,4,3",0.47,"4,5,4",https://openreview.net/forum?id=HJepJh0qKX,,,,
1373,3.36,Geometric Operator Convolutional Neural Network,"2,5,3",1.25,"5,5,4",https://openreview.net/forum?id=BkVvwj0qFm,,,,
1374,3.36,BEHAVIOR MODULE IN NEURAL NETWORKS,"3,3,4",0.47,"4,5,5",https://openreview.net/forum?id=Syl6tjAqKX,,,,
1375,3.33,ATTACK GRAPH CONVOLUTIONAL NETWORKS BY ADDING FAKE NODES,"4,3,3",0.47,"3,4,2",https://openreview.net/forum?id=rke8ZhCcFQ,,,,
1376,3.33,SHE2: Stochastic Hamiltonian Exploration and Exploitation for Derivative-Free Optimization,"4,3,3",0.47,"4,3,5",https://openreview.net/forum?id=rklEUjR5tm,,,,
1377,3.33,Offline Deep models calibration with bayesian neural networks,"4,3,3",0.47,"4,4,4",https://openreview.net/forum?id=S1xjdoC9Fm,,,,
1378,3.33,IEA: Inner Ensemble Average within a convolutional neural network,"4,2,4",0.94,"3,4,5",https://openreview.net/forum?id=BygANjA5FX,,,,
1379,3.33,Large-scale classification of structured objects using a CRF with deep class embedding,"3,3,4",0.47,"3,5,4",https://openreview.net/forum?id=BklAEsR5t7,,,,
1380,3.31,"Neural Network Regression with Beta, Dirichlet, and Dirichlet-Multinomial Outputs","3,3,4",0.47,"4,5,4",https://openreview.net/forum?id=BJeRg205Fm,,,,
1381,3.31,Step-wise Sensitivity Analysis: Identifying Partially Distributed Representations for Interpretable Deep Learning,"3,4,3",0.47,"5,4,4",https://openreview.net/forum?id=SyeBqsRctm,,,,
1382,3.31,Human Action Recognition Based on Spatial-Temporal Attention,"4,3,3",0.47,"4,5,4",https://openreview.net/forum?id=Byx7LjRcYm,,,,
1383,3.31,Understanding and Improving Sequence-Labeling NER with Self-Attentive LSTMs,"3,3,4",0.47,"5,4,4",https://openreview.net/forum?id=rklNwjCcYm,,,,
1384,3.3,Visualizing and Understanding the Semantics of Embedding Spaces via Algebraic Formulae,"3,3,4",0.47,"4,3,3",https://openreview.net/forum?id=Skz3Q2CcFX,,,,
1385,3.29,A quantifiable testing of global translational invariance in Convolutional and Capsule Networks,"3,4,3",0.47,"5,4,5",https://openreview.net/forum?id=SJlgOjAqYQ,,,,
1386,3.29,Multi-Scale Stacked Hourglass Network for Human Pose Estimation,"3,4,3",0.47,"5,4,5",https://openreview.net/forum?id=HkM3vjCcF7,,,,
1387,3.27,Interpreting Layered Neural Networks via Hierarchical Modular Representation,"4,3,3",0.47,"3,4,4",https://openreview.net/forum?id=Hyed4i05KX,,,,
1388,3.27,BIGSAGE: unsupervised inductive representation learning of graph via bi-attended sampling and global-biased aggregating,"2,4,4",0.94,"4,3,4",https://openreview.net/forum?id=SygxYoC5FX,,,,
1389,3.27,Neural Random Projections for Language Modelling,"3,4,3",0.47,"4,3,4",https://openreview.net/forum?id=BJlMcjC5K7,,,,
1390,3.27,Deconfounding Reinforcement Learning in Observational Settings,"4,4,2",0.94,"3,4,4",https://openreview.net/forum?id=ryxDjjCqtQ,,,,
1391,3.25,Non-Synergistic Variational Autoencoders,"3,4,3",0.47,"4,3,5",https://openreview.net/forum?id=Skl3M20qYQ,,,,
1392,3.23,Detecting Topological Defects in 2D Active Nematics Using Convolutional Neural Networks,"4,4,2",0.94,"4,4,5",https://openreview.net/forum?id=HklVTi09tm,,,,
1393,3.2,D-GAN: Divergent generative adversarial network for positive unlabeled learning and counter-examples generation,"3,5,3",0.94,"4,1,5",https://openreview.net/forum?id=SJldZ2RqFX,,,,
1394,3.17,Why Do Neural Response Generation Models Prefer Universal Replies?,"3,7,1",2.49,"4,3,5",https://openreview.net/forum?id=H1eqviAqYX,,,,
1395,3.17,Learning to Reinforcement Learn by Imitation,"4,3,2,5",1.12,"3,2,5,2",https://openreview.net/forum?id=HJG1Uo09Fm,,,,
1396,3.17,Optimization on Multiple Manifolds,"7,1,3",2.49,"3,5,4",https://openreview.net/forum?id=HJerDj05tQ,,,,
1397,3.17,Learning powerful policies and better dynamics models by encouraging consistency,"3,2,5",1.25,"5,4,3",https://openreview.net/forum?id=HJldzhA5tQ,,,,
1398,3.1,A Rate-Distortion Theory of Adversarial Examples,"4,3,2",0.82,"4,3,3",https://openreview.net/forum?id=HkezfhA5Y7,,,,
1399,3.09,ATTENTIVE EXPLAINABILITY FOR PATIENT TEMPORAL EMBEDDING,"4,3,2",0.82,"4,4,3",https://openreview.net/forum?id=rkgMNnC9YQ,,,,
1400,3.08,"FROM DEEP LEARNING TO DEEP DEDUCING: AUTOMATICALLY TRACKING DOWN NASH EQUILIBRIUM THROUGH AUTONOMOUS NEURAL AGENT, A POSSIBLE MISSING STEP TOWARD GENERAL A.I.","3,2,4",0.82,"3,4,5",https://openreview.net/forum?id=ByxZdj09tX,,,,
1401,3.08,Gradient Acceleration in Activation Functions,"5,2,3",1.25,"3,5,4",https://openreview.net/forum?id=B1M9FjC5FQ,,,,
1402,3.08,Calibration of neural network logit vectors to combat adversarial attacks,"3,2,4",0.82,"4,4,5",https://openreview.net/forum?id=Bkxdqj0cFQ,,,,
1403,3.07,A Self-Supervised Method for Mapping Human Instructions to Robot Policies,"4,3,2",0.82,"5,5,4",https://openreview.net/forum?id=BkgiM20cYX,,,,
1404,3,Learning with Reflective Likelihoods,"4,2,3",0.82,"4,4,4",https://openreview.net/forum?id=SJlh2jR9FX,,,,
1405,3,An Analysis of Composite Neural Network Performance from Function Composition Perspective,"3,3,3",0,"2,3,4",https://openreview.net/forum?id=HkGSniC9FQ,,,,
1406,3,Nonlinear Channels Aggregation Networks for Deep Action Recognition,"3,3,3",0,"3,4,5",https://openreview.net/forum?id=rJgdHs05FQ,,,,
1407,3,Evaluation Methodology for Attacks Against Confidence Thresholding Models,"2,3,4",0.82,"4,3,4",https://openreview.net/forum?id=H1g0piA9tQ,,,,
1408,3,An Exhaustive Analysis of Lazy vs. Eager Learning Methods for Real-Estate Property Investment,"3,4,2",0.82,"5,4,4",https://openreview.net/forum?id=r1ge8sCqFX,,,,
1409,3,Mapping the hyponymy relation of wordnet onto vector Spaces,"3,3,3",0,"4,3,5",https://openreview.net/forum?id=r1xywsC9tQ,,,,
1410,3,A NON-LINEAR THEORY FOR SENTENCE EMBEDDING,"3,3,3",0,"3,3,4",https://openreview.net/forum?id=SJMZRsC9Y7,,,,
1411,3,Real-time Neural-based Input Method,"3,3,3",0,"3,4,3",https://openreview.net/forum?id=Ske6wiAcKQ,,,,
1412,3,End-to-End Multi-Lingual Multi-Speaker Speech Recognition,"3,3,3",0,"4,5,4",https://openreview.net/forum?id=HJxqMhC5YQ,,,,
1413,3,iRDA Method for Sparse Convolutional Neural Networks,"3,3,3",0,"5,4,5",https://openreview.net/forum?id=HJMXus0ct7,,,,
1414,3,Dopamine: A Research Framework for Deep Reinforcement Learning,"3,3,3",0,"4,2,3",https://openreview.net/forum?id=ByG_3s09KX,,,,
1415,3,Stacking for Transfer Learning,"3,4,2",0.82,"5,5,5",https://openreview.net/forum?id=ryxOIsA5FQ,,,,
1416,3,ATTENTION INCORPORATE NETWORK: A NETWORK CAN ADAPT VARIOUS DATA SIZE,"3,4,2",0.82,"5,4,4",https://openreview.net/forum?id=S1g_EsActm,,,,
1417,3,Hybrid Policies Using Inverse Rewards for Reinforcement Learning,"3,2,4",0.82,"4,5,5",https://openreview.net/forum?id=HketHo0qFm,,,,
1418,2.93,Uncertainty in Multitask Transfer Learning,"3,2,4",0.82,"5,5,4",https://openreview.net/forum?id=S1eEmn05tQ,,,,
1419,2.92,ReNeg and Backseat Driver: Learning from demonstration with continuous human feedback,"3,4,2",0.82,"4,4,5",https://openreview.net/forum?id=SJl7DsR5YQ,,,,
1420,2.92,HR-TD: A Regularized TD Method to Avoid Over-Generalization,"4,3,2",0.82,"4,4,5",https://openreview.net/forum?id=rylbWhC5Ym,,,,
1421,2.92,Learn From Neighbour: A Curriculum That Train Low Weighted Samples By Imitating,"2,3,4",0.82,"5,3,4",https://openreview.net/forum?id=r1luCsCqFm,,,,
1422,2.91,Generative model based on minimizing exact empirical Wasserstein distance,"5,2,3",1.25,"2,5,4",https://openreview.net/forum?id=BJgTZ3C5FX,,,,
1423,2.85,Classification in the dark using tactile exploration,"4,3,2",0.82,"3,5,5",https://openreview.net/forum?id=B1lXGnRctX,,,,
1424,2.8,Probabilistic Program Induction for Intuitive Physics Game Play,"3,4,2",0.82,"4,2,4",https://openreview.net/forum?id=HJMsiiRctX,,,,
1425,2.78,Feature quantization for parsimonious and interpretable predictive models,"2,3,4",0.82,"4,3,2",https://openreview.net/forum?id=S1geJhC9Km,,,,
1426,2.76,Predictive Local Smoothness for Stochastic Gradient Methods,"2,3,2,4",0.83,"4,3,5,5",https://openreview.net/forum?id=BJWfW2C9Y7,,,,
1427,2.71,A CASE STUDY ON OPTIMAL DEEP LEARNING MODEL FOR UAVS,"3,3,2",0.47,"3,2,2",https://openreview.net/forum?id=Syx9rnRcYm,,,,
